t,id,x,y,r
16.11,9,0.283159,22.8933,0.187822
16.12,9,0.299897,22.8824,0.187822
16.13,9,0.316636,22.8714,0.187822
16.14,9,0.333375,22.8605,0.187822
16.15,9,0.350114,22.8495,0.187822
16.16,9,0.366853,22.8386,0.187822
16.17,9,0.383591,22.8276,0.187822
16.18,9,0.40033,22.8167,0.187822
16.19,9,0.417069,22.8057,0.187822
16.2,9,0.433808,22.7948,0.187822
16.21,9,0.450547,22.7839,0.187822
16.22,9,0.467285,22.7729,0.187822
16.23,9,0.484024,22.762,0.187822
16.24,9,0.500763,22.751,0.187822
16.25,9,0.517502,22.7401,0.187822
16.26,9,0.534241,22.7291,0.187822
16.27,9,0.550979,22.7182,0.187822
16.28,9,0.567718,22.7072,0.187822
16.29,9,0.584457,22.6963,0.187822
16.3,9,0.601196,22.6853,0.187822
16.31,9,0.617935,22.6744,0.187822
16.32,9,0.634673,22.6634,0.187822
16.33,9,0.651412,22.6525,0.187822
16.34,9,0.668151,22.6416,0.187822
16.35,9,0.68489,22.6306,0.187822
16.36,9,0.701629,22.6197,0.187822
16.37,9,0.718367,22.6087,0.187822
16.38,9,0.735106,22.5978,0.187822
16.39,9,0.751845,22.5868,0.187822
16.4,9,0.768584,22.5759,0.187822
16.41,9,0.785323,22.5649,0.187822
16.42,9,0.802061,22.554,0.187822
16.43,9,0.8188,22.543,0.187822
16.44,9,0.835539,22.5321,0.187822
16.45,9,0.852278,22.5212,0.187822
16.46,9,0.869017,22.5102,0.187822
16.47,9,0.885755,22.4993,0.187822
16.48,9,0.902494,22.4883,0.187822
16.49,9,0.919233,22.4774,0.187822
16.5,9,0.935972,22.4664,0.187822
16.51,9,0.952711,22.4555,0.187822
16.52,9,0.969449,22.4445,0.187822
16.53,9,0.986188,22.4336,0.187822
16.54,9,1.00293,22.4226,0.187822
16.55,9,1.01967,22.4117,0.187822
16.56,9,1.0364,22.4007,0.187822
16.57,9,1.05314,22.3898,0.187822
16.58,9,1.06988,22.3789,0.187822
16.59,9,1.08662,22.3679,0.187822
16.6,9,1.10336,22.357,0.187822
16.61,9,1.1201,22.346,0.187822
16.62,9,1.13684,22.3351,0.187822
16.63,9,1.15358,22.3241,0.187822
16.64,9,1.17032,22.3132,0.187822
16.65,9,1.18705,22.3022,0.187822
16.66,9,1.20379,22.2913,0.187822
16.67,9,1.22053,22.2803,0.187822
16.68,9,1.23727,22.2694,0.187822
16.69,9,1.25401,22.2584,0.187822
16.7,9,1.27075,22.2475,0.187822
16.71,9,1.28749,22.2366,0.187822
16.72,9,1.30423,22.2256,0.187822
16.73,9,1.32096,22.2147,0.187822
16.74,9,1.3377,22.2037,0.187822
16.75,9,1.35444,22.1928,0.187822
16.76,9,1.37118,22.1818,0.187822
16.77,9,1.38792,22.1709,0.187822
16.78,9,1.40466,22.1599,0.187822
16.79,9,1.4214,22.149,0.187822
16.8,9,1.43814,22.138,0.187822
16.81,9,1.45487,22.1271,0.187822
16.82,9,1.47161,22.1162,0.187822
16.83,9,1.48835,22.1052,0.187822
16.84,9,1.50509,22.0943,0.187822
16.85,9,1.52183,22.0833,0.187822
16.86,9,1.53857,22.0724,0.187822
16.87,9,1.55531,22.0614,0.187822
16.88,9,1.57205,22.0505,0.187822
16.89,9,1.58879,22.0395,0.187822
16.9,9,1.60552,22.0286,0.187822
16.91,9,1.62226,22.0176,0.187822
16.92,9,1.639,22.0067,0.187822
16.93,9,1.65574,21.9957,0.187822
16.94,9,1.67248,21.9848,0.187822
16.95,9,1.68922,21.9739,0.187822
16.96,9,1.70596,21.9629,0.187822
16.97,9,1.7227,21.952,0.187822
16.98,9,1.73943,21.941,0.187822
16.99,9,1.75617,21.9301,0.187822
17,9,1.77291,21.9191,0.187822
17.01,9,1.78965,21.9082,0.187822
17.02,9,1.80639,21.8972,0.187822
17.03,9,1.82313,21.8863,0.187822
17.04,9,1.83987,21.8753,0.187822
17.05,9,1.85661,21.8644,0.187822
17.06,9,1.87334,21.8535,0.187822
17.07,9,1.89008,21.8425,0.187822
17.08,9,1.90682,21.8316,0.187822
17.09,9,1.92356,21.8206,0.187822
17.1,9,1.9403,21.8097,0.187822
17.11,9,1.95704,21.7987,0.187822
17.12,9,1.97378,21.7878,0.187822
17.13,9,1.99052,21.7768,0.187822
17.14,9,2.00725,21.7659,0.187822
17.15,9,2.02399,21.7549,0.187822
17.16,9,2.04073,21.744,0.187822
17.17,9,2.05747,21.733,0.187822
17.18,9,2.07421,21.7221,0.187822
17.19,9,2.09095,21.7112,0.187822
17.2,9,2.10769,21.7002,0.187822
17.21,9,2.12443,21.6893,0.187822
17.22,9,2.14117,21.6783,0.187822
17.23,9,2.1579,21.6674,0.187822
17.24,9,2.17464,21.6564,0.187822
17.25,9,2.19138,21.6455,0.187822
17.26,9,2.20812,21.6345,0.187822
17.27,9,2.22486,21.6236,0.187822
17.28,9,2.2416,21.6126,0.187822
17.29,9,2.25834,21.6017,0.187822
17.3,9,2.27508,21.5908,0.187822
17.31,9,2.29181,21.5798,0.187822
17.32,9,2.30855,21.5689,0.187822
17.33,9,2.32529,21.5579,0.187822
17.34,9,2.34203,21.547,0.187822
17.35,9,2.35877,21.536,0.187822
17.36,9,2.37551,21.5251,0.187822
17.37,9,2.39225,21.5141,0.187822
17.38,9,2.40899,21.5032,0.187822
17.39,9,2.42572,21.4922,0.187822
17.4,9,2.44246,21.4813,0.187822
17.41,9,2.4592,21.4703,0.187822
17.42,9,2.47594,21.4594,0.187822
17.43,9,2.49268,21.4485,0.187822
17.44,9,2.50942,21.4375,0.187822
17.45,9,2.52616,21.4266,0.187822
17.46,9,2.5429,21.4156,0.187822
17.47,9,2.55964,21.4047,0.187822
17.48,9,2.57637,21.3937,0.187822
17.49,9,2.59311,21.3828,0.187822
17.5,9,2.60985,21.3718,0.187822
17.51,9,2.62659,21.3609,0.187822
17.52,9,2.64333,21.3499,0.187822
17.53,9,2.66007,21.339,0.187822
17.54,9,2.67681,21.328,0.187822
17.55,9,2.69355,21.3171,0.187822
17.56,9,2.71028,21.3062,0.187822
17.57,9,2.72702,21.2952,0.187822
17.58,9,2.74376,21.2843,0.187822
17.59,9,2.7605,21.2733,0.187822
17.6,9,2.77724,21.2624,0.187822
17.61,9,2.79398,21.2514,0.187822
17.62,9,2.81072,21.2405,0.187822
17.63,9,2.82746,21.2295,0.187822
17.64,9,2.84419,21.2186,0.187822
17.65,9,2.86093,21.2076,0.187822
17.66,9,2.87767,21.1967,0.187822
17.67,9,2.89441,21.1858,0.187822
17.68,9,2.91115,21.1748,0.187822
17.69,9,2.92789,21.1639,0.187822
17.7,9,2.94463,21.1529,0.187822
17.71,9,2.96137,21.142,0.187822
17.72,9,2.97811,21.131,0.187822
17.73,9,2.99484,21.1201,0.187822
17.74,9,3.01158,21.1091,0.187822
17.75,9,3.02832,21.0982,0.187822
17.76,9,3.04506,21.0872,0.187822
17.77,9,3.0618,21.0763,0.187822
17.78,9,3.07854,21.0654,0.187822
17.79,9,3.09528,21.0544,0.187822
17.8,9,3.11202,21.0435,0.187822
17.81,9,3.12875,21.0325,0.187822
17.82,9,3.14549,21.0216,0.187822
17.83,9,3.16223,21.0106,0.187822
17.84,9,3.17897,20.9997,0.187822
17.85,9,3.19571,20.9888,0.187822
17.86,9,3.21245,20.9778,0.187822
17.87,9,3.22919,20.9669,0.187822
17.88,9,3.24593,20.9559,0.187822
17.89,9,3.26266,20.945,0.187822
17.9,9,3.2794,20.934,0.187822
17.91,9,3.29614,20.9231,0.187822
17.92,9,3.31288,20.9122,0.187822
17.93,9,3.32962,20.9012,0.187822
17.94,9,3.34636,20.8903,0.187822
17.95,9,3.3631,20.8794,0.187822
17.96,9,3.37984,20.8684,0.187822
17.97,9,3.39658,20.8575,0.187822
17.98,9,3.41331,20.8466,0.187822
17.99,9,3.43005,20.8357,0.187822
18,9,3.44679,20.8247,0.187822
18.01,9,3.46353,20.8138,0.187822
18.02,9,3.48027,20.8029,0.187822
18.03,9,3.49701,20.792,0.187822
18.04,9,3.51375,20.7811,0.187822
18.05,9,3.53049,20.7702,0.187822
18.06,9,3.54722,20.7593,0.187822
18.07,9,3.56396,20.7484,0.187822
18.08,9,3.5807,20.7376,0.187822
18.09,9,3.59744,20.7267,0.187822
18.1,9,3.61418,20.7159,0.187822
18.11,9,3.63092,20.705,0.187822
18.12,9,3.64766,20.6942,0.187822
18.13,9,3.6644,20.6834,0.187822
18.14,9,3.68113,20.6727,0.187822
18.15,9,3.69787,20.6619,0.187822
18.16,9,3.71461,20.6512,0.187822
18.17,9,3.73135,20.6405,0.187822
18.18,9,3.74809,20.6299,0.187822
18.19,9,3.76483,20.6193,0.187822
18.2,9,3.78157,20.6087,0.187822
18.21,9,3.7983,20.5982,0.187822
18.22,9,3.81504,20.5878,0.187822
18.23,9,3.83178,20.5774,0.187822
18.24,9,3.84852,20.5671,0.187822
18.25,9,3.86526,20.5569,0.187822
18.26,9,3.882,20.5469,0.187822
18.27,9,3.89874,20.5369,0.187822
18.28,9,3.91547,20.5271,0.187822
18.29,9,3.93221,20.5174,0.187822
18.3,9,3.94895,20.5079,0.187822
18.31,9,3.96569,20.4986,0.187822
18.32,9,3.98243,20.4895,0.187822
18.33,9,3.99916,20.4807,0.187822
18.34,9,4.0159,20.4721,0.187822
18.35,9,4.03264,20.4639,0.187822
18.36,9,4.04938,20.456,0.187822
18.37,9,4.06611,20.4484,0.187822
18.38,9,4.08285,20.4413,0.187822
18.39,9,4.09959,20.4346,0.187822
18.4,9,4.11632,20.4284,0.187822
18.41,9,4.13306,20.4226,0.187822
18.42,9,4.14979,20.4175,0.187822
18.43,9,4.16653,20.4129,0.187822
18.44,9,4.18326,20.4089,0.187822
18.45,9,4.2,20.4056,0.187822
18.46,9,4.21673,20.4029,0.187822
18.47,9,4.23346,20.4009,0.187822
18.48,9,4.2502,20.3995,0.187822
18.49,9,4.26693,20.3989,0.187822
18.5,9,4.28366,20.3989,0.187822
18.51,9,4.30039,20.3996,0.187822
18.52,9,4.31711,20.4009,0.187822
18.53,9,4.33384,20.4028,0.187822
18.54,9,4.35057,20.4053,0.187822
18.55,9,4.36729,20.4083,0.187822
18.56,9,4.38401,20.4119,0.187822
18.57,9,4.40073,20.4159,0.187822
18.58,9,4.41745,20.4203,0.187822
18.59,9,4.43417,20.425,0.187822
18.6,9,4.45089,20.4301,0.187822
18.61,9,4.4676,20.4355,0.187822
18.62,9,4.48431,20.441,0.187822
18.63,9,4.50102,20.4468,0.187822
18.64,9,4.51772,20.4527,0.187822
18.65,9,4.53443,20.4587,0.187822
18.66,9,4.55113,20.4648,0.187822
18.67,9,4.56783,20.4709,0.187822
18.68,9,4.58452,20.4771,0.187822
18.69,9,4.60121,20.4832,0.187822
18.7,9,4.6179,20.4893,0.187822
18.71,9,4.63459,20.4953,0.187822
18.72,9,4.65127,20.5012,0.187822
18.73,9,4.66795,20.507,0.187822
18.74,9,4.68462,20.5128,0.187822
18.75,9,4.70129,20.5183,0.187822
18.76,9,4.71796,20.5238,0.187822
18.77,9,4.73462,20.5291,0.187822
18.78,9,4.75128,20.5342,0.187822
18.79,9,4.76794,20.5392,0.187822
18.8,9,4.78459,20.544,0.187822
18.81,9,4.80124,20.5486,0.187822
18.82,9,4.81788,20.553,0.187822
18.83,9,4.83452,20.5573,0.187822
18.84,9,4.85115,20.5613,0.187822
18.85,9,4.86778,20.5652,0.187822
18.86,9,4.88441,20.5688,0.187822
18.87,9,4.90103,20.5723,0.187822
18.88,9,4.91764,20.5755,0.187822
18.89,9,4.93425,20.5786,0.187822
18.9,9,4.95086,20.5815,0.187822
18.91,9,4.96746,20.5841,0.187822
18.92,9,4.98405,20.5866,0.187822
18.93,9,5.00064,20.5889,0.187822
18.94,9,5.01723,20.5909,0.187822
18.95,9,5.03381,20.5928,0.187822
18.96,9,5.05039,20.5945,0.187822
18.97,9,5.06696,20.596,0.187822
18.98,9,5.08352,20.5974,0.187822
18.99,9,5.10008,20.5985,0.187822
19,9,5.11664,20.5995,0.187822
19.01,9,5.13318,20.6002,0.187822
19.02,9,5.14973,20.6008,0.187822
19.03,9,5.16627,20.6012,0.187822
19.04,9,5.1828,20.6015,0.187822
19.05,9,5.19933,20.6016,0.187822
19.06,9,5.21585,20.6015,0.187822
19.07,9,5.23237,20.6013,0.187822
19.08,9,5.24888,20.6009,0.187822
19.09,9,5.26539,20.6003,0.187822
19.1,9,5.28189,20.5996,0.187822
19.11,9,5.29838,20.5987,0.187822
19.12,9,5.31487,20.5977,0.187822
19.13,9,5.33136,20.5966,0.187822
19.14,9,5.34784,20.5953,0.187822
19.15,9,5.36431,20.5939,0.187822
19.16,9,5.38078,20.5924,0.187822
19.17,9,5.39724,20.5907,0.187822
19.18,9,5.4137,20.5889,0.187822
19.19,9,5.43015,20.587,0.187822
19.2,9,5.4466,20.585,0.187822
19.21,9,5.46304,20.5829,0.187822
19.22,9,5.47948,20.5806,0.187822
19.23,9,5.49591,20.5783,0.187822
19.24,9,5.51233,20.5759,0.187822
19.25,9,5.52875,20.5734,0.187822
19.26,9,5.54516,20.5708,0.187822
19.27,9,5.56157,20.5681,0.187822
19.28,9,5.57798,20.5653,0.187822
19.29,9,5.59437,20.5625,0.187822
19.3,9,5.61077,20.5596,0.187822
19.31,9,5.62715,20.5566,0.187822
19.32,9,5.64354,20.5536,0.187822
19.33,9,5.65991,20.5505,0.187822
19.34,9,5.67628,20.5474,0.187822
19.35,9,5.69265,20.5443,0.187822
19.36,9,5.70901,20.5411,0.187822
19.37,9,5.72536,20.5379,0.187822
19.38,9,5.74171,20.5347,0.187822
19.39,9,5.75806,20.5314,0.187822
19.4,9,5.7744,20.5282,0.187822
19.41,9,5.79073,20.525,0.187822
19.42,9,5.80706,20.5217,0.187822
19.43,9,5.82338,20.5185,0.187822
19.44,9,5.8397,20.5153,0.187822
19.45,9,5.85601,20.5122,0.187822
19.46,9,5.87232,20.509,0.187822
19.47,9,5.88863,20.506,0.187822
19.48,9,5.90492,20.5029,0.187822
19.49,9,5.92121,20.5,0.187822
19.5,9,5.9375,20.4971,0.187822
19.51,9,5.95378,20.4943,0.187822
19.52,9,5.97006,20.4915,0.187822
19.53,9,5.98633,20.4889,0.187822
19.54,9,6.0026,20.4863,0.187822
19.55,9,6.01886,20.4839,0.187822
19.56,9,6.03511,20.4816,0.187822
19.57,9,6.05136,20.4794,0.187822
19.58,9,6.06761,20.4773,0.187822
19.59,9,6.08385,20.4753,0.187822
19.6,9,6.10009,20.4735,0.187822
19.61,9,6.11632,20.4719,0.187822
19.62,9,6.13254,20.4703,0.187822
19.63,9,6.14876,20.469,0.187822
19.64,9,6.16497,20.4677,0.187822
19.65,9,6.18118,20.4667,0.187822
19.66,9,6.19738,20.4657,0.187822
19.67,9,6.21358,20.465,0.187822
19.68,9,6.22978,20.4644,0.187822
19.69,9,6.24596,20.464,0.187822
19.7,9,6.26214,20.4637,0.187822
19.71,9,6.27832,20.4635,0.187822
19.72,9,6.29449,20.4636,0.187822
19.73,9,6.31066,20.4637,0.187822
19.74,9,6.32682,20.4641,0.187822
19.75,9,6.34297,20.4645,0.187822
19.76,9,6.35912,20.4651,0.187822
19.77,9,6.37526,20.4658,0.187822
19.78,9,6.3914,20.4667,0.187822
19.79,9,6.40753,20.4676,0.187822
19.8,9,6.42366,20.4687,0.187822
19.81,9,6.43978,20.4699,0.187822
19.82,9,6.45589,20.4711,0.187822
19.83,9,6.472,20.4725,0.187822
19.84,9,6.48811,20.4739,0.187822
19.85,9,6.5042,20.4754,0.187822
19.86,9,6.52029,20.477,0.187822
19.87,9,6.53638,20.4786,0.187822
19.88,9,6.55246,20.4803,0.187822
19.89,9,6.56853,20.482,0.187822
19.9,9,6.5846,20.4837,0.187822
19.91,9,6.60066,20.4855,0.187822
19.92,9,6.61671,20.4872,0.187822
19.93,9,6.63276,20.489,0.187822
19.94,9,6.6488,20.4908,0.187822
19.95,9,6.66484,20.4926,0.187822
19.96,9,6.68087,20.4943,0.187822
19.97,9,6.69689,20.4961,0.187822
19.98,9,6.71291,20.4978,0.187822
19.99,9,6.72892,20.4995,0.187822
0,10,1.94497,3.15699,0.185778
0.01,10,1.94551,3.15747,0.185778
0.02,10,1.94632,3.1582,0.185778
0.03,10,1.94738,3.15915,0.185778
0.04,10,1.9487,3.16032,0.185778
0.05,10,1.95027,3.16171,0.185778
0.06,10,1.95208,3.16331,0.185778
0.07,10,1.95414,3.16511,0.185778
0.08,10,1.95645,3.16712,0.185778
0.09,10,1.95899,3.16931,0.185778
0.1,10,1.96178,3.17169,0.185778
0.11,10,1.9648,3.17424,0.185778
0.12,10,1.96805,3.17697,0.185778
0.13,10,1.97154,3.17986,0.185778
0.14,10,1.97525,3.18292,0.185778
0.15,10,1.97919,3.18613,0.185778
0.16,10,1.98336,3.18949,0.185778
0.17,10,1.98775,3.19298,0.185778
0.18,10,1.99237,3.19662,0.185778
0.19,10,1.99721,3.20038,0.185778
0.2,10,2.00227,3.20427,0.185778
0.21,10,2.00755,3.20827,0.185778
0.22,10,2.01304,3.21239,0.185778
0.23,10,2.01875,3.21663,0.185778
0.24,10,2.02467,3.22096,0.185778
0.25,10,2.03079,3.2254,0.185778
0.26,10,2.03713,3.22993,0.185778
0.27,10,2.04368,3.23456,0.185778
0.28,10,2.05043,3.23927,0.185778
0.29,10,2.05738,3.24406,0.185778
0.3,10,2.06453,3.24894,0.185778
0.31,10,2.07188,3.2539,0.185778
0.32,10,2.07942,3.25893,0.185778
0.33,10,2.08716,3.26403,0.185778
0.34,10,2.09508,3.2692,0.185778
0.35,10,2.10319,3.27444,0.185778
0.36,10,2.11149,3.27974,0.185778
0.37,10,2.11997,3.2851,0.185778
0.38,10,2.12863,3.29052,0.185778
0.39,10,2.13747,3.29599,0.185778
0.4,10,2.14649,3.30152,0.185778
0.41,10,2.15567,3.3071,0.185778
0.42,10,2.16503,3.31273,0.185778
0.43,10,2.17455,3.31841,0.185778
0.44,10,2.18424,3.32413,0.185778
0.45,10,2.19409,3.32989,0.185778
0.46,10,2.20411,3.3357,0.185778
0.47,10,2.21428,3.34155,0.185778
0.48,10,2.2246,3.34744,0.185778
0.49,10,2.23508,3.35336,0.185778
0.5,10,2.24571,3.35933,0.185778
0.51,10,2.25649,3.36532,0.185778
0.52,10,2.26742,3.37135,0.185778
0.53,10,2.27848,3.37741,0.185778
0.54,10,2.28969,3.38351,0.185778
0.55,10,2.30104,3.38963,0.185778
0.56,10,2.31252,3.39578,0.185778
0.57,10,2.32414,3.40196,0.185778
0.58,10,2.33589,3.40816,0.185778
0.59,10,2.34777,3.41439,0.185778
0.6,10,2.35978,3.42065,0.185778
0.61,10,2.37191,3.42693,0.185778
0.62,10,2.38416,3.43323,0.185778
0.63,10,2.39654,3.43956,0.185778
0.64,10,2.40903,3.44591,0.185778
0.65,10,2.42164,3.45227,0.185778
0.66,10,2.43437,3.45866,0.185778
0.67,10,2.44721,3.46507,0.185778
0.68,10,2.46015,3.4715,0.185778
0.69,10,2.47321,3.47795,0.185778
0.7,10,2.48637,3.48441,0.185778
0.71,10,2.49964,3.49089,0.185778
0.72,10,2.51301,3.49739,0.185778
0.73,10,2.52648,3.5039,0.185778
0.74,10,2.54005,3.51043,0.185778
0.75,10,2.55371,3.51698,0.185778
0.76,10,2.56747,3.52354,0.185778
0.77,10,2.58133,3.53011,0.185778
0.78,10,2.59528,3.53669,0.185778
0.79,10,2.60932,3.54329,0.185778
0.8,10,2.62344,3.54991,0.185778
0.81,10,2.63766,3.55653,0.185778
0.82,10,2.65196,3.56316,0.185778
0.83,10,2.66634,3.56981,0.185778
0.84,10,2.6808,3.57647,0.185778
0.85,10,2.69535,3.58314,0.185778
0.86,10,2.70998,3.58982,0.185778
0.87,10,2.72468,3.59651,0.185778
0.88,10,2.73946,3.6032,0.185778
0.89,10,2.75431,3.60991,0.185778
0.9,10,2.76924,3.61663,0.185778
0.91,10,2.78424,3.62336,0.185778
0.92,10,2.79931,3.63009,0.185778
0.93,10,2.81445,3.63683,0.185778
0.94,10,2.82966,3.64358,0.185778
0.95,10,2.84493,3.65034,0.185778
0.96,10,2.86027,3.65711,0.185778
0.97,10,2.87568,3.66388,0.185778
0.98,10,2.89114,3.67067,0.185778
0.99,10,2.90667,3.67745,0.185778
1,10,2.92226,3.68425,0.185778
1.01,10,2.93791,3.69105,0.185778
1.02,10,2.95362,3.69786,0.185778
1.03,10,2.96938,3.70467,0.185778
1.04,10,2.98521,3.71149,0.185778
1.05,10,3.00108,3.71832,0.185778
1.06,10,3.01701,3.72515,0.185778
1.07,10,3.033,3.73198,0.185778
1.08,10,3.04903,3.73883,0.185778
1.09,10,3.06512,3.74567,0.185778
1.1,10,3.08125,3.75252,0.185778
1.11,10,3.09744,3.75938,0.185778
1.12,10,3.11367,3.76624,0.185778
1.13,10,3.12995,3.77311,0.185778
1.14,10,3.14628,3.77998,0.185778
1.15,10,3.16265,3.78685,0.185778
1.16,10,3.17907,3.79373,0.185778
1.17,10,3.19553,3.80061,0.185778
1.18,10,3.21203,3.8075,0.185778
1.19,10,3.22858,3.81439,0.185778
1.2,10,3.24516,3.82128,0.185778
1.21,10,3.26179,3.82818,0.185778
1.22,10,3.27846,3.83508,0.185778
1.23,10,3.29516,3.84198,0.185778
1.24,10,3.31191,3.84889,0.185778
1.25,10,3.32869,3.8558,0.185778
1.26,10,3.3455,3.86271,0.185778
1.27,10,3.36236,3.86962,0.185778
1.28,10,3.37925,3.87654,0.185778
1.29,10,3.39617,3.88346,0.185778
1.3,10,3.41313,3.89039,0.185778
1.31,10,3.43012,3.89731,0.185778
1.32,10,3.44714,3.90424,0.185778
1.33,10,3.4642,3.91117,0.185778
1.34,10,3.48128,3.9181,0.185778
1.35,10,3.4984,3.92504,0.185778
1.36,10,3.51554,3.93198,0.185778
1.37,10,3.53272,3.93892,0.185778
1.38,10,3.54993,3.94586,0.185778
1.39,10,3.56716,3.9528,0.185778
1.4,10,3.58442,3.95975,0.185778
1.41,10,3.60171,3.9667,0.185778
1.42,10,3.61903,3.97364,0.185778
1.43,10,3.63637,3.9806,0.185778
1.44,10,3.65374,3.98755,0.185778
1.45,10,3.67113,3.9945,0.185778
1.46,10,3.68855,4.00146,0.185778
1.47,10,3.70599,4.00842,0.185778
1.48,10,3.72346,4.01537,0.185778
1.49,10,3.74094,4.02234,0.185778
1.5,10,3.75846,4.0293,0.185778
1.51,10,3.77599,4.03626,0.185778
1.52,10,3.79355,4.04323,0.185778
1.53,10,3.81112,4.05019,0.185778
1.54,10,3.82872,4.05716,0.185778
1.55,10,3.84634,4.06413,0.185778
1.56,10,3.86398,4.0711,0.185778
1.57,10,3.88164,4.07807,0.185778
1.58,10,3.89931,4.08504,0.185778
1.59,10,3.91701,4.09202,0.185778
1.6,10,3.93473,4.09899,0.185778
1.61,10,3.95246,4.10597,0.185778
1.62,10,3.97021,4.11294,0.185778
1.63,10,3.98798,4.11992,0.185778
1.64,10,4.00577,4.1269,0.185778
1.65,10,4.02357,4.13388,0.185778
1.66,10,4.04139,4.14086,0.185778
1.67,10,4.05923,4.14785,0.185778
1.68,10,4.07708,4.15483,0.185778
1.69,10,4.09494,4.16181,0.185778
1.7,10,4.11283,4.1688,0.185778
1.71,10,4.13072,4.17578,0.185778
1.72,10,4.14864,4.18277,0.185778
1.73,10,4.16656,4.18976,0.185778
1.74,10,4.1845,4.19675,0.185778
1.75,10,4.20246,4.20374,0.185778
1.76,10,4.22042,4.21072,0.185778
1.77,10,4.2384,4.21772,0.185778
1.78,10,4.2564,4.22471,0.185778
1.79,10,4.2744,4.2317,0.185778
1.8,10,4.29242,4.23869,0.185778
1.81,10,4.31045,4.24568,0.185778
1.82,10,4.3285,4.25268,0.185778
1.83,10,4.34655,4.25967,0.185778
1.84,10,4.36462,4.26667,0.185778
1.85,10,4.38269,4.27366,0.185778
1.86,10,4.40078,4.28066,0.185778
1.87,10,4.41888,4.28766,0.185778
1.88,10,4.43699,4.29466,0.185778
1.89,10,4.4551,4.30166,0.185778
1.9,10,4.47323,4.30866,0.185778
1.91,10,4.49137,4.31566,0.185778
1.92,10,4.50952,4.32266,0.185778
1.93,10,4.52767,4.32966,0.185778
1.94,10,4.54584,4.33666,0.185778
1.95,10,4.56402,4.34367,0.185778
1.96,10,4.5822,4.35067,0.185778
1.97,10,4.60039,4.35767,0.185778
1.98,10,4.61859,4.36468,0.185778
1.99,10,4.6368,4.37169,0.185778
2,10,4.65502,4.37869,0.185778
2.01,10,4.67324,4.3857,0.185778
2.02,10,4.69148,4.39271,0.185778
2.03,10,4.70972,4.39971,0.185778
2.04,10,4.72797,4.40672,0.185778
2.05,10,4.74622,4.41373,0.185778
2.06,10,4.76448,4.42074,0.185778
2.07,10,4.78275,4.42775,0.185778
2.08,10,4.80103,4.43476,0.185778
2.09,10,4.81931,4.44177,0.185778
2.1,10,4.8376,4.44878,0.185778
2.11,10,4.85589,4.4558,0.185778
2.12,10,4.8742,4.46281,0.185778
2.13,10,4.8925,4.46982,0.185778
2.14,10,4.91082,4.47683,0.185778
2.15,10,4.92914,4.48385,0.185778
2.16,10,4.94746,4.49086,0.185778
2.17,10,4.96579,4.49788,0.185778
2.18,10,4.98413,4.5049,0.185778
2.19,10,5.00247,4.51191,0.185778
2.2,10,5.02081,4.51893,0.185778
2.21,10,5.03916,4.52595,0.185778
2.22,10,5.05752,4.53297,0.185778
2.23,10,5.07588,4.53999,0.185778
2.24,10,5.09424,4.54701,0.185778
2.25,10,5.11261,4.55403,0.185778
2.26,10,5.13098,4.56105,0.185778
2.27,10,5.14936,4.56807,0.185778
2.28,10,5.16774,4.5751,0.185778
2.29,10,5.18613,4.58212,0.185778
2.3,10,5.20452,4.58914,0.185778
2.31,10,5.22291,4.59617,0.185778
2.32,10,5.24131,4.60319,0.185778
2.33,10,5.25971,4.61022,0.185778
2.34,10,5.27811,4.61725,0.185778
2.35,10,5.29652,4.62428,0.185778
2.36,10,5.31493,4.6313,0.185778
2.37,10,5.33334,4.63833,0.185778
2.38,10,5.35176,4.64536,0.185778
2.39,10,5.37018,4.65239,0.185778
2.4,10,5.38861,4.65942,0.185778
2.41,10,5.40703,4.66646,0.185778
2.42,10,5.42546,4.67349,0.185778
2.43,10,5.44389,4.68052,0.185778
2.44,10,5.46233,4.68756,0.185778
2.45,10,5.48077,4.69459,0.185778
2.46,10,5.49921,4.70163,0.185778
2.47,10,5.51765,4.70866,0.185778
2.48,10,5.53609,4.7157,0.185778
2.49,10,5.55454,4.72274,0.185778
2.5,10,5.57299,4.72977,0.185778
2.51,10,5.59144,4.73681,0.185778
2.52,10,5.6099,4.74385,0.185778
2.53,10,5.62835,4.75089,0.185778
2.54,10,5.64681,4.75793,0.185778
2.55,10,5.66527,4.76497,0.185778
2.56,10,5.68373,4.77201,0.185778
2.57,10,5.7022,4.77905,0.185778
2.58,10,5.72066,4.7861,0.185778
2.59,10,5.73913,4.79314,0.185778
2.6,10,5.7576,4.80019,0.185778
2.61,10,5.77607,4.80723,0.185778
2.62,10,5.79454,4.81428,0.185778
2.63,10,5.81301,4.82132,0.185778
2.64,10,5.83149,4.82837,0.185778
2.65,10,5.84996,4.83542,0.185778
2.66,10,5.86844,4.84247,0.185778
2.67,10,5.88691,4.84952,0.185778
2.68,10,5.90539,4.85658,0.185778
2.69,10,5.92387,4.86363,0.185778
2.7,10,5.94235,4.87068,0.185778
2.71,10,5.96083,4.87774,0.185778
2.72,10,5.97931,4.88479,0.185778
2.73,10,5.99779,4.89185,0.185778
2.74,10,6.01628,4.89891,0.185778
2.75,10,6.03476,4.90597,0.185778
2.76,10,6.05324,4.91303,0.185778
2.77,10,6.07173,4.92009,0.185778
2.78,10,6.09021,4.92715,0.185778
